time,X,Y
1.988,2.0079066192698545e-05,-2.0564316359705642e-05
1.992,9.97402593267061e-06,-2.438339387032647e-05
1.996,-4.915353967156516e-06,-3.246917517956684e-05
2.0,-1.3999999999999983e-05,-3.999999999999998e-05
2.004,-1.7880594876822337e-05,-4.564585065300706e-05
2.008,-2.0556264954630834e-05,-4.528880109413022e-05
2.012,-2.87647501808926e-05,-4.559873585911346e-05
2.016,-3.496771770126351e-05,-4.8691373275364765e-05
2.02,-2.9699058839641572e-05,-4.721821443824388e-05
2.024,-2.883530509673337e-05,-5.0223915536623656e-05
2.028,-3.936703048121657e-05,-6.292922149478182e-05
2.032,-4.1149164471264294e-05,-6.630568118078929e-05
2.036,-3.418287574312954e-05,-5.8169019339087174e-05
2.04,-3.2742442872726426e-05,-5.464582379141055e-05
2.044,-2.8506552978610792e-05,-5.165993911207584e-05
2.048,-2.2417178252947036e-05,-4.7365890244866674e-05
2.052,-2.7821447032891888e-05,-5.294175534152148e-05
2.056,-2.7648389870099075e-05,-5.626301686573169e-05
2.06,-1.5586030010125525e-05,-5.062994108917666e-05
2.064,-2.596421875515943e-05,-6.288170382948132e-05
2.068,-5.404222701387821e-05,-8.909244308890294e-05
2.072,-5.297167621372507e-05,-9.032802328267546e-05
2.076,-2.801637582582001e-05,-7.150875925540401e-05
2.08,-1.6540267150479548e-05,-6.336416444711178e-05
2.084,-1.4593082723332327e-05,-6.13632560412277e-05
2.088,-9.47167545861803e-06,-5.523728141344012e-05
2.092,-1.0416736146919818e-05,-5.136559645930022e-05
2.096,-1.6271017537974478e-05,-4.749260615261898e-05
2.1,-2.2000000000000016e-05,-4.6e-05
2.104,-3.258685414207749e-05,-5.6428434016560954e-05
2.108,-3.649569018835816e-05,-6.209424960267656e-05
2.112,-2.2929680700308528e-05,-4.887649104302822e-05
2.116,-1.6473809454989815e-05,-4.3249890584024874e-05
2.12,-3.388326671877199e-05,-6.056000379226913e-05
2.124,-4.639817633140801e-05,-7.084415163657964e-05
2.128,-3.138177069437832e-05,-5.534039442585877e-05
2.132,-1.312763361063421e-05,-3.9792838352155425e-05
2.136,-2.112992054866039e-05,-5.219693459986427e-05
2.14,-4.540960518958619e-05,-8.107276602951282e-05
2.144,-5.708421050676572e-05,-9.062249595333652e-05
2.148,-5.0089006688841234e-05,-7.289966076758547e-05
2.152,-3.815618756832953e-05,-5.74248163975578e-05
2.156,-2.847256824755313e-05,-5.868789122181589e-05
2.16,-2.5693173975059642e-05,-6.243986808144545e-05
2.164,-3.8952612036390666e-05,-6.838639574652167e-05
2.168,-6.015048158381066e-05,-8.47611700448445e-05
2.172,-6.70194534686025e-05,-9.644529467216743e-05
2.176,-6.0096427197140694e-05,-9.368768190500664e-05
2.18,-5.755750348582426e-05,-9.21580934047183e-05
2.184,-5.7157510896578246e-05,-9.316668931484199e-05
2.188,-4.6151701587170744e-05,-8.198442448378702e-05
2.192,-3.45612434059783e-05,-6.879544109324072e-05
2.196,-3.701755312903843e-05,-7.134236919240233e-05
2.2,-4.1000000000000014e-05,-7.7e-05
2.204,-3.185458652633376e-05,-6.959286610219256e-05
2.208,-2.4628114404580365e-05,-5.9153450890417594e-05
2.212,-3.1912598015507755e-05,-5.534698586397071e-05
2.216,-3.312702589848256e-05,-5.034528983020621e-05
2.22,-1.5401332237421636e-05,-4.1019232399003736e-05
2.224,-9.48214680656542e-07,-3.354276968572968e-05
2.228,1.8765109111134314e-08,-2.624610893504747e-05
2.232,9.136022891650378e-06,-1.3057480917527546e-05
2.236,3.1705215567252846e-05,3.556819798341155e-06
2.24,4.552305888923361e-05,1.5467602349239005e-05
2.244,4.369219279061216e-05,1.6749499580985923e-05
2.248,4.041314259738123e-05,8.917106203546894e-06
2.252,3.8647252652666005e-05,-7.611561277336687e-07
2.256,2.715252365585071e-05,-1.208744590142715e-05
2.26,6.249897339940798e-06,-2.96402464123978e-05
2.264,-9.92952054266362e-06,-4.651613271403944e-05
2.268,-2.1195947460718727e-05,-5.703289696488306e-05
2.272,-3.9969794817593296e-05,-6.970162955839939e-05
2.276,-5.475173537957848e-05,-8.045594526986225e-05
2.28,-4.549581721988036e-05,-7.525412579710901e-05
2.284,-3.3013567902417384e-05,-6.904411897433638e-05
2.288,-4.298755735701697e-05,-7.847208639426565e-05
2.292,-4.989878062869484e-05,-7.96248697935534e-05
2.296,-3.101652313157925e-05,-5.864022684627842e-05
2.3,-1.4000000000000015e-05,-4.399999999999999e-05
2.304,-1.6927746429188463e-05,-4.706668266999971e-05
2.308,-2.3336729104565115e-05,-5.19404156752222e-05
2.312,-2.9003534557460864e-05,-6.116064157780789e-05
2.316,-3.66583581190956e-05,-7.544035952333925e-05
2.32,-3.523922309243569e-05,-7.426165639887697e-05
2.324,-2.7934335545783162e-05,-5.919907412029253e-05
2.328,-2.6299119786351035e-05,-5.018521442927086e-05
2.332,-2.1270081026434576e-05,-4.47176419316573e-05
2.336,-1.0193748678521509e-05,-3.7408405756461225e-05
2.34,-8.64536042271972e-06,-3.5820468815627886e-05
2.344,-1.1929866219980736e-05,-3.3565039734577494e-05
2.348,-2.683746641149317e-06,-2.19050906274461e-05
2.352,1.1040593083881562e-05,-1.2538432154678061e-05
2.356,1.233962979468233e-05,-1.1949771555802569e-05
2.36,5.685760233461094e-06,-1.1364965936394879e-05
2.364,4.740363753563505e-06,-9.48588560849272e-06
2.368,1.0123477281108063e-05,-9.83342937238303e-06
2.372,1.2018161961451453e-05,-1.042428539058033e-05
2.376,9.449455355488119e-06,-1.145933838217947e-05
2.38,1.0820373477802195e-05,-1.4775974976456095e-05
2.384,1.3339943755559415e-05,-1.79902032212317e-05
2.388,1.0569894322558925e-05,-1.6402673710925186e-05
2.392,1.0841053546605524e-05,-8.455589113797537e-06
2.396,1.5114205580317919e-05,-3.0803871577262266e-06
2.4,1.1999999999999983e-05,-7.000000000000006e-06
2.404,1.1559362976901436e-05,-5.7611571391317454e-06
2.408,2.7370816993641336e-05,9.700763848228213e-06
2.412,4.1453861800274126e-05,2.075236451142962e-05
2.416,3.9283062164840614e-05,1.7906017100268085e-05
2.42,3.170175432595982e-05,1.2357158699960354e-05
2.424,2.5093494124696003e-05,5.7577011505209135e-06
2.428,2.541024660328671e-05,2.3713599015142295e-06
2.432,4.03573967447632e-05,1.3986631770464148e-05
2.436,4.9276503552978294e-05,2.295278802843964e-05
2.44,3.5054919143206845e-05,8.936848835993911e-06
2.444,2.397976782335561e-05,-4.153313160223406e-06
2.448,3.415206032091031e-05,5.678771360001149e-06
2.452,4.8838537318001936e-05,2.4021604343155647e-05
2.456,6.030541060153077e-05,3.919208501949666e-05
2.46,6.990978910277996e-05,4.804156535521943e-05
2.464,7.430146952552173e-05,4.6931731478534036e-05
2.468,8.053751552822504e-05,4.930014130766043e-05
2.472,8.354288961266264e-05,5.787934694941873e-05
2.476,6.797868342513954e-05,5.1875826786999135e-05
2.48,5.857885970326493e-05,4.206082456787371e-05
2.484,7.525304610584201e-05,5.0137256720376414e-05
2.488,7.704445330513524e-05,4.9266232366642514e-05
2.492,4.918252617770776e-05,2.6125929141706226e-05
2.496,3.8071829227277835e-05,1.8683950610099474e-05
2.5,5.099999999999997e-05,3.199999999999999e-05
2.504,5.764261977031268e-05,3.586012893293374e-05
2.508,6.089821746550506e-05,3.3193552435705185e-05
2.512,6.196041211151817e-05,3.16909811077123e-05
2.516,4.804140938115568e-05,2.3045633176623082e-05
2.52,3.98143769095548e-05,2.154974713613147e-05
2.524,4.915945110663634e-05,3.371675717209034e-05
2.528,4.964937772800439e-05,3.664908458113744e-05
2.532,4.2308645855723356e-05,3.28022929866544e-05
2.536,4.630576773554964e-05,3.5156774658694796e-05
2.54,4.5898284563982194e-05,2.5405624720465346e-05
2.544,3.323453022610069e-05,3.891711180114016e-06
2.548,2.6847787271110637e-05,-3.510504444909379e-06
2.552,2.3877334760780916e-05,-3.877795965498273e-06
2.556,1.4629144108285887e-05,-1.1525656924661808e-05
2.56,6.021386144811321e-06,-1.4877048856875964e-05
2.564,-2.3739628948814783e-06,-1.391411826852213e-05
2.568,-8.154388246771165e-06,-1.5126068921110566e-05
2.572,-4.141129681665638e-06,-1.2813461699762527e-05
2.576,-5.801078543518205e-06,-1.6066314545904e-05
2.58,-1.3366108536860904e-05,-2.5864775534395992e-05
2.584,-4.352702238018757e-07,-1.8682497466393144e-05
2.588,1.2904981953723664e-05,-1.0583306492851342e-05
2.592,-9.625498536444882e-06,-3.6128008522037876e-05
2.596,-3.537294758255022e-05,-6.565392131473268e-05
2.6,-2.899999999999999e-05,-6.2e-05
2.604,-1.5010209040880141e-05,-4.581024630896372e-05
2.608,-8.215042229070538e-06,-3.4058003211289e-05
2.612,-2.1419780276147465e-06,-2.522067730235015e-05
2.616,-8.251186835471271e-06,-3.160849575512856e-05
2.62,-1.692476610002541e-05,-3.905126233855751e-05
2.624,-3.404883083924134e-06,-1.993856927327312e-05
2.628,1.3763354739040126e-05,1.5744112970378576e-06
2.632,1.4483859328923596e-05,1.0001377720479427e-06
2.636,1.5195919912860131e-05,6.052439802648716e-07
2.64,1.9071658492978865e-05,6.21748948255852e-06
2.644,1.9057169588157218e-05,4.847337647190895e-06
2.648,2.341646353164563e-05,6.5645066869025554e-06
2.652,2.257697524941588e-05,9.095088961381874e-06
2.656,8.723673158881369e-06,1.4093040241053107e-06
2.66,8.063330927528989e-06,4.772320401847575e-06
2.664,2.188631656558257e-05,2.2033875820890282e-05
2.668,2.5704565818370544e-05,2.352720024279814e-05
2.672,3.4023896166137056e-05,1.7950997036656808e-05
2.676,5.253600098437064e-05,2.344551799829524e-05
2.68,4.3922477124289714e-05,1.6857792418157233e-05
2.684,1.7288480363081436e-05,4.767257949113478e-07
2.688,1.8982900493311027e-05,8.446858831988174e-06
2.692,3.679151073360417e-05,2.796145013553469e-05
2.696,3.943263467455233e-05,2.913622207139952e-05
2.7,3.4000000000000007e-05,1.899999999999999e-05
2.704,2.1757080224688456e-05,5.0927654202888e-06
2.708,4.537439998899168e-06,-6.1645828341872066e-06
2.712,1.0310917333598852e-05,5.216254277855732e-06
2.716,3.214330093608528e-05,2.326228571356827e-05
2.72,3.188339763530022e-05,1.43908041279091e-05
2.724,1.8427874902200792e-05,-2.093071157013241e-06
2.728,1.850641654640147e-05,1.8227781770132168e-06
2.732,2.2274545118585932e-05,9.847268683181709e-06
2.736,2.292798082844099e-05,1.1736000616659585e-05
2.74,2.5276715140124673e-05,1.545971918437771e-05
2.744,1.591707231969617e-05,1.2482886121250678e-05
2.748,-1.3618686150025085e-06,4.785150414715431e-06
2.752,2.676217623058725e-06,1.1577899452501874e-05
2.756,2.3848619946140386e-05,2.4523478904963414e-05
2.76,3.4558789354001694e-05,2.6964790535966998e-05
2.764,3.736869095321524e-05,3.0562170584093356e-05
2.768,4.6023250438689734e-05,4.208862849459173e-05
2.772,5.4512157211209494e-05,4.8041292688754e-05
2.776,5.56880740948978e-05,4.641059980252336e-05
2.78,5.2370485161525377e-05,4.519807980962352e-05
2.784,4.790259033496837e-05,4.3872656390452336e-05
2.788,4.337584541111351e-05,3.917653480778175e-05
2.792,3.599476726332679e-05,2.9985824243298134e-05
2.796,2.362525560144427e-05,1.918002543856692e-05
2.8,1.2999999999999992e-05,1.4999999999999985e-05
2.804,1.1340806848138996e-05,1.8416619774381198e-05
2.808,1.7004945417974852e-05,2.2845562366278625e-05
2.812,2.3488461810565947e-05,2.7413601141462855e-05
2.816,2.4776854813330893e-05,3.059366155680322e-05
2.82,2.4609271694114802e-05,2.9583141556031797e-05
2.824,3.548817465476562e-05,3.344450503482316e-05
2.828,5.235514188387055e-05,4.386052997526536e-05
2.832,5.2038889165602447e-05,4.061667110156326e-05
2.836,3.3087940584295e-05,1.9959659635289943e-05
2.84,1.844115326841276e-05,7.519935615249683e-06
2.844,1.716327349281937e-05,1.2508417362011023e-05
2.848,2.092726821164984e-05,1.7126841189152786e-05
2.852,2.5076989015155866e-05,1.3791165959937957e-05
2.856,2.878785325998582e-05,1.1894529027723236e-05
2.86,3.290927476632005e-05,1.6270284249994716e-05
2.864,3.9638008999175275e-05,2.1500594877693523e-05
2.868,4.189999587017844e-05,2.0070711957131575e-05
2.872,3.362860033882754e-05,1.4547659401475634e-05
2.876,2.940280741191562e-05,1.8222126174591743e-05
2.88,3.9137063185974324e-05,2.9624827343049738e-05
2.884,4.086709428161564e-05,2.5165590288263443e-05
2.888,1.8417972127644073e-05,-5.001611985046371e-07
2.892,-3.980984722293866e-06,-1.797621329603014e-05
2.896,-1.4774195064245002e-06,-9.73960727609401e-06
2.9,1.3e-05,4.999999999999996e-06
2.904,1.8532501073487618e-05,9.001733543529391e-06
2.908,1.7467768680374768e-05,9.711202726554345e-06
2.912,1.7890473564324754e-05,1.4330082634779126e-05
2.916,1.793449193673264e-05,1.8707248690049862e-05
2.92,1.6581221972663316e-05,2.0038326496392433e-05
2.924,1.5432690344784373e-05,1.670420225182354e-05
2.928,1.3240885236321843e-05,9.740607278597499e-06
2.932,1.3662955748122543e-05,1.1637453329197884e-05
2.936,2.217235071570472e-05,2.784513145029656e-05
2.94,2.9499930795877267e-05,3.9058339141476286e-05
2.944,2.327359976211969e-05,3.113239934190026e-05
2.948,1.2228347818816436e-05,1.8731567279726775e-05
2.952,1.0073398114464159e-05,1.4984015068747529e-05
2.956,9.332688734442516e-06,1.0551038376567575e-05
2.96,3.1927812082757167e-07,-5.263517895456565e-07
2.964,-6.0464802955628735e-06,-7.2880454712877056e-06
2.968,-1.2544854420338376e-06,-4.7369861996209244e-06
2.972,1.998691987128228e-06,-3.0069489967785264e-06
2.976,-3.6947195628888446e-06,-5.492707971863304e-06
2.98,-4.58570431499897e-06,-1.8697531216262663e-06
2.984,6.901959791108717e-06,6.609872313058139e-06
2.988,1.7814019747040113e-05,2.469388096033723e-06
2.992,1.8037889854263426e-05,-1.4297669084012111e-05
2.996,1.3383285996183994e-05,-2.2867606280289176e-05
3.0,1.1000000000000008e-05,-1.9999999999999988e-05
3.004,8.947822683939738e-06,-2.0536975592627013e-05
3.008,2.7906310236796194e-06,-2.4168363968564715e-05
3.012,-2.956642094439373e-06,-2.0185505420990983e-05
3.016,3.917842696898266e-06,-7.211082313283206e-06
3.02,2.369233235659417e-05,1.3009712438623052e-05
3.024,4.096212606934222e-05,3.659327766497175e-05
3.028,5.328326985078827e-05,5.620005877465805e-05
3.032,7.504238935984415e-05,7.475134353146089e-05
3.036,0.00010132619447089284,9.403620985020056e-05
3.04,0.00010740461618940677,9.61689263243367e-05
3.044,8.722569230692456e-05,7.200216107964376e-05
3.048,5.524192607303376e-05,3.973057237320771e-05
3.052,2.462148647629679e-05,1.4623257453609296e-05
3.056,9.178061358185872e-06,1.27162628822663e-06
3.06,1.5451374796337495e-05,5.349795391947286e-06
3.064,2.292164451761969e-05,1.3686426009236263e-05
3.068,8.026068291760748e-06,1.562282207777984e-07
3.072,-1.9568389873119577e-05,-2.876352161317438e-05
3.076,-3.5040270020016115e-05,-4.347917489861378e-05
3.08,-3.443461481212199e-05,-3.9495687122347126e-05
3.084,-3.0396126380805647e-05,-3.204648394720641e-05
3.088,-2.7467385800747394e-05,-2.492362036116909e-05
3.092,-1.8106219188046395e-05,-1.2484846176931568e-05
3.096,-8.708591535651474e-07,5.300682555694378e-06
3.1,1.2000000000000017e-05,2.0000000000000025e-05
3.104,1.404457182503106e-05,2.5499283552880494e-05
3.108,1.5292210237857443e-05,2.9274026207260874e-05
3.112,2.439834169076353e-05,4.0266043518297524e-05
3.116,3.749180414051624e-05,5.277538512142179e-05
3.12,4.300844545251134e-05,5.5057611565565155e-05
3.124,2.7975453738681633e-05,4.0175306990319485e-05
3.128,-1.0526292210738487e-06,1.4595789321876804e-05
3.132,-1.1168313860114888e-05,5.942994509080028e-06
3.136,9.630916885275484e-06,2.7453614030277368e-05
3.14,2.7893231949373444e-05,4.499239569618501e-05
3.144,2.1133924364343226e-05,3.389394905300444e-05
3.148,1.1003159392390933e-05,2.4856269606144407e-05
3.152,1.644838790240791e-05,3.8797752250570715e-05
3.156,2.5701406114577128e-05,4.905200400717404e-05
3.16,2.497217991960312e-05,4.090621125262216e-05
3.164,1.63775382343841e-05,2.8536669447484883e-05
3.168,7.403722297098874e-06,1.571062809598537e-05
3.172,7.381305931749562e-07,2.4268590597628563e-06
3.176,-3.6615112668468953e-06,-2.755156844197731e-07
3.18,1.1918022177062788e-06,9.57395889029251e-06
3.184,2.0657073871322483e-05,2.4712485482022696e-05
3.188,3.824756343539059e-05,3.9536257065752266e-05
3.192,3.715652871264066e-05,4.472590981763904e-05
3.196,3.2664655324172e-05,3.9397421758662624e-05
3.2,3.999999999999998e-05,3.600000000000001e-05
3.204,4.049024202888668e-05,3.3511222276582656e-05
3.208,2.3698987666125035e-05,2.508571211446037e-05
3.212,1.5303843631330666e-05,2.5530567902917642e-05
3.216,2.8801655908452007e-05,4.284930060989194e-05
3.22,4.322085226245567e-05,5.6832311184966976e-05
3.224,4.5993536654235825e-05,5.94322759492452e-05
3.228,4.699501541340373e-05,6.364759304713951e-05
3.232,4.760962295900749e-05,6.529864339955656e-05
3.236,3.988852222857614e-05,5.237164031681041e-05
3.24,3.2595498561014896e-05,3.939799916761732e-05
3.244,4.3270867339322655e-05,4.824114716995341e-05
3.248,6.823944952777179e-05,7.317879089020922e-05
3.252,8.525566421657613e-05,9.04294570929411e-05
3.256,8.352582399095445e-05,9.032775707078358e-05
3.26,7.592752064843014e-05,8.743335528964238e-05
3.264,8.080669368520816e-05,9.721049920932631e-05
3.268,9.653724234444987e-05,0.00011218776268656371
3.272,0.00010218164608803819,0.00011534743911062441
3.276,9.01458336772495e-05,0.00010620917697665107
3.28,7.984529317158809e-05,9.715289388169488e-05
3.284,8.559186746798613e-05,9.742343546980299e-05
3.288,9.714993927705539e-05,0.00010744681786336858
3.292,9.797038922010944e-05,0.0001123545278713292
3.296,7.824309016271765e-05,9.216568267208746e-05
3.3,4.800000000000001e-05,5.900000000000001e-05
3.304,4.259569265999331e-05,5.175248393084614e-05
3.308,6.556808686969803e-05,6.785539256521073e-05
3.312,6.055329284355104e-05,5.6612774394923735e-05
3.316,1.2863968030791633e-05,1.2637223871574261e-05
3.32,-7.615211315668076e-06,-4.503265241354745e-06
3.324,2.3415855750083763e-05,2.2380311436443294e-05
3.328,4.4086081854076784e-05,4.225587777322406e-05
3.332,3.4884241301988976e-05,3.931187293866441e-05
3.336,3.4129926385903255e-05,4.674052442784139e-05
3.34,3.846141197816935e-05,6.0066070423127735e-05
3.344,2.5962485355519867e-05,5.197286105279605e-05
3.348,1.5305836404751753e-05,3.841804892646428e-05
3.352,1.4612869307594701e-05,3.705221505630195e-05
3.356,4.001931318619828e-06,2.8083544743803626e-05
3.36,-7.721252269394415e-06,1.1636259791732943e-05
3.364,-1.0017879028023082e-07,1.548392702873454e-05
3.368,1.1514166381203376e-05,3.1520148192274515e-05
3.372,6.686939588645421e-06,2.9538396486594584e-05
3.376,-7.509884814184945e-06,1.4406231907477279e-05
3.38,-1.6921273989789576e-05,7.276303485414242e-06
3.384,-1.7946986918006513e-05,6.680751889586619e-06
3.388,-1.7126832458928137e-05,2.1325376812778837e-06
3.392,-2.1115901364691677e-05,-5.2190139448746565e-06
3.396,-2.3178222484308734e-05,-6.3666742783237526e-06
3.4,-1.6000000000000006e-05,3.000000000000021e-06
3.404,-7.890642718741166e-06,1.3522352219429807e-05
3.408,-5.462059935121145e-06,1.3693607250154896e-05
3.412,-4.998955035337399e-06,8.39705130737291e-06
3.416,-5.731367047317176e-06,8.381313162890993e-06
3.42,-5.369549693868584e-06,1.2124443008725972e-05
3.424,-2.1888794306148054e-07,1.3912900468891305e-05
3.428,1.596634351851378e-06,1.3972481026020766e-05
3.432,-2.6863377624676935e-06,1.4062516269282323e-05
3.436,-5.706428707479133e-07,1.4806876737657793e-05
3.44,4.342852563662071e-06,1.428222165304051e-05
3.444,-3.863217730915796e-06,8.482495082854163e-06
3.448,-1.551882469034244e-05,2.2813959234710217e-07
3.452,-1.2561969165947622e-05,-2.135148014315712e-06
3.456,-2.4798333330697926e-06,1.7122503570780944e-06
3.46,1.0726086461817228e-06,4.836395142564702e-06
3.464,-3.8721806068766115e-06,1.9758808649028897e-06
3.468,-1.776779173518524e-05,-9.918529599145056e-06
3.472,-3.2493702982622914e-05,-2.6093248231090477e-05
3.476,-3.049756863407562e-05,-3.182155478755449e-05
3.48,-1.4230524148809067e-05,-2.3250737483416237e-05
3.484,-6.485555738112161e-06,-1.5797049816786687e-05
3.488,-1.1732448296260937e-05,-1.6040262956290483e-05
3.492,-1.002067847760867e-05,-9.962884028581723e-06
3.496,6.292951525763783e-06,7.778438151541201e-06
